id,title,release_date,popularity,vote_average,vote_count
76812,Black Butterfly,26/05/2017,9.993,6.3,447
451955,Double Lover,26/05/2017,9.06,6.1,436
339259,The Man with the Iron Heart,25/05/2017,21.691,6.6,616
399790,Churchill,25/05/2017,11.732,6.1,255
166426,Pirates of the Caribbean: Dead Men Tell No Tales,23/05/2017,240.324,6.6,10227
409421,Blame!,20/05/2017,28.426,6.4,229
455839,Time Trap,19/05/2017,25.787,6.1,797
369894,Wakefield,19/05/2017,7.601,6.1,332
417678,"Everything, Everything",18/05/2017,24.761,7.3,3440
375183,A Family Man,18/05/2017,15.795,6.7,432
339846,Baywatch,12/05/2017,73.687,6.1,7006
405775,The Wall,12/05/2017,26.226,6.3,716
363992,The Wizard of Lies,11/05/2017,13.261,6.6,447
457601,Everything You Want,11/05/2017,5.355,7.5,265
274857,King Arthur: Legend of the Sword,10/05/2017,41.522,6.5,4911
126889,Alien: Covenant,09/05/2017,89.66,6.1,7120
433422,Fairy Tail: Dragon Cry,06/05/2017,66.92,6.5,355
455714,Bad Genius,03/05/2017,17.047,8,632
426284,Blade of the Immortal,29/04/2017,11.406,6.5,407
367147,Buster's Mal Heart,28/04/2017,8.15,6.2,239
350312,Bāhubali 2: The Conclusion,27/04/2017,34.966,7.3,527
291276,Unlocked,27/04/2017,16.015,6.2,889
438347,Wedding Unplanned,26/04/2017,8.978,6.1,406
428449,A Ghost Story,24/04/2017,15.979,7.1,1887
340442,Pilgrimage,23/04/2017,18.387,5.9,226
483306,Dear Basketball,23/04/2017,5.318,7.3,209
390054,Sand Castle,21/04/2017,29.822,6.5,631
443319,Phoenix Forgotten,21/04/2017,10.08,6,223
363126,Berlin Syndrome,20/04/2017,10.382,6,527
283995,Guardians of the Galaxy Vol. 2,19/04/2017,98.164,7.6,18369
306943,The Outcasts,14/04/2017,10.278,6.2,457
445793,Husband & Wife,13/04/2017,6.57,6.7,299
337339,The Fate of the Furious,12/04/2017,158.558,6.9,8932
400928,Gifted,12/04/2017,35.418,8,4383
440642,The Spacewalker,09/04/2017,8.609,7.1,258
424998,The Case for Christ,07/04/2017,36.805,6.9,209
353070,Going in Style,06/04/2017,20.614,6.7,2335
339967,Colossal,06/04/2017,17.859,6.3,1709
429191,A Fantastic Woman,06/04/2017,13.112,7.1,567
449674,Louis C.K. 2017,04/04/2017,5.777,7.3,203
408647,Teen Titans: The Judas Contract,31/03/2017,25.579,7.5,546
334521,Free Fire,31/03/2017,14.427,6.3,903
376134,The Discovery,31/03/2017,12.059,6.3,1089
317560,Carrie Pilby,31/03/2017,8.991,7,353
396774,Bomb City,31/03/2017,7.156,7.2,211
416477,The Big Sick,30/03/2017,12.452,7.4,2042
301334,Una,30/03/2017,6.3,6.1,202
315837,Ghost in the Shell,29/03/2017,31.892,6,7050
408220,Justice League Dark,29/03/2017,19.962,7.4,735
452773,"Tad, the Lost Explorer, and the Secret of King Midas",25/03/2017,22.663,6.5,304
289222,The Zookeeper's Wife,24/03/2017,16.596,7.4,1300
346681,Wilson,24/03/2017,7.619,6,306
447061,Red Nose Day Actually,24/03/2017,7.473,7.2,223
305470,Power Rangers,23/03/2017,46.305,6.3,3864
295693,The Boss Baby,23/03/2017,38.309,6.5,6223
137116,Smurfs: The Lost Village,23/03/2017,28.185,6.3,1200
283591,The Secret Scripture,23/03/2017,14.735,7.3,229
395992,Life,22/03/2017,26.508,6.4,6186
354216,The Devil's Candy,17/03/2017,7.177,6.3,523
321612,Beauty and the Beast,16/03/2017,67.744,7,14146
421471,Flower,16/03/2017,15.104,6.5,206
314095,The Lost City of Z,15/03/2017,27.293,6.4,2382
371638,The Disaster Artist,12/03/2017,11.413,7.1,3070
438747,Tangled: Before Ever After,10/03/2017,21.021,6.8,318
433356,The Ottoman Lieutenant,10/03/2017,10.42,6.2,208
293167,Kong: Skull Island,08/03/2017,59.087,6.5,8964
431937,Mr & Mme Adelman,08/03/2017,7.143,7.5,359
425134,How to Be a Latin Lover,06/03/2017,38.16,6.9,532
460846,Security,04/03/2017,16.071,6.2,631
345938,The Shack,03/03/2017,98.31,7.4,1684
392207,The Invisible Guardian,03/03/2017,12.715,6.5,550
429662,Viceroy's House,03/03/2017,11.105,6.6,229
396810,The Last Word,03/03/2017,10.475,6.6,305
353569,Table 19,03/03/2017,10.125,6,847
397837,Before I Fall,02/03/2017,24.055,7,3088
436343,On Body and Soul,02/03/2017,9.153,7.2,440
400020,The Young Karl Marx,02/03/2017,7.929,6.9,248
439998,Omicidio all'italiana,02/03/2017,6.328,6.3,373
434616,Patients,01/03/2017,6.597,7.5,530
263115,Logan,28/02/2017,71.236,7.8,16857
419430,Get Out,24/02/2017,58.728,7.6,14190
340027,Brain on Fire,22/02/2017,11.267,7.1,1203
451499,School of Life,22/02/2017,5.748,7.4,233
340101,Their Finest,19/02/2017,7.147,6.7,340
413594,Sword Art Online: The Movie – Ordinal Scale,18/02/2017,50.98,7.8,526
433247,First They Killed My Father,18/02/2017,10.946,7.4,548
340270,The Healer,17/02/2017,23.551,7.2,422
345922,Fist Fight,16/02/2017,18.032,6.1,1062
340837,A Cure for Wellness,15/02/2017,24.106,6.3,3267
412202,Handsome Devil,15/02/2017,12.705,7.1,566
398929,Alibi.com,15/02/2017,9.1,6.5,1420
420648,The Bar,15/02/2017,7.728,6.3,1108
441829,Team Thor: Part 2,14/02/2017,18.53,7.1,226
370663,Below Her Mouth,10/02/2017,68.775,6.8,962
440596,Kiss and Cry,10/02/2017,17.042,7.3,389
435366,Fabricated City,09/02/2017,33.29,7.8,252
341174,Fifty Shades Darker,08/02/2017,90.399,6.5,6719
324552,John Wick: Chapter 2,08/02/2017,89.8,7.3,10226
324849,The Lego Batman Movie,08/02/2017,35.589,7.2,4142
429199,The Other Side of Hope,03/02/2017,7.942,6.9,227
406385,I Can Quit Whenever I Want 2: Masterclass,02/02/2017,6.625,7.4,1104
414770,Antiporno,28/01/2017,11.789,6.8,301
180863,T2 Trainspotting,27/01/2017,15.604,7,2671
414190,iBoy,27/01/2017,14.519,6,1012
365942,The Space Between Us,26/01/2017,18.481,7.1,2167
401513,Attraction,26/01/2017,17.08,6.6,631
379019,My Blind Date with Life,26/01/2017,10.562,7.5,241
421447,The Climb,25/01/2017,10.911,6.8,734
401104,To the Bone,22/01/2017,17.535,7.2,3172
381289,A Dog's Purpose,19/01/2017,53.451,7.6,2725
446354,The Post,19/01/2017,14.204,7,3974
422715,The Bride,19/01/2017,9.402,5.9,305
425591,I Don't Feel at Home in This World Anymore,19/01/2017,8.117,6.5,1061
435921,It’s the Law,19/01/2017,7.323,6.5,681
398924,A Bag of Marbles,18/01/2017,9.849,7.9,716
398920,He Even Has Your Eyes,18/01/2017,9.048,6.1,451
417644,CHiPS,16/01/2017,18.624,6.1,1058
382595,Dalida,11/01/2017,5.57,6.6,217
411088,The Invisible Guest,06/01/2017,37.067,8.1,3731
333354,Extortion,02/01/2017,11.939,6.2,222
396371,Molly's Game,01/01/2017,17.81,7.1,3105
419511,Mister Happiness,01/01/2017,4.884,6.1,302
342737,20th Century Women,28/12/2016,13.849,7.3,964
259695,Live by Night,25/12/2016,11.72,6.2,1120
173897,Resident Evil: The Final Chapter,23/12/2016,2.42,6.1,2558
356305,Why Him?,22/12/2016,33.41,6.4,3571
68730,Silence,22/12/2016,20.678,7.1,2553
227932,My Mom is a Character 2,22/12/2016,6.781,7.7,447
397243,The Autopsy of Jane Doe,21/12/2016,37.255,6.7,3310
274870,Passengers,21/12/2016,30.776,6.9,11454
262841,Monster Trucks,21/12/2016,28.218,6.1,698
360814,Dangal,21/12/2016,15.407,8,700
311324,The Great Wall,16/12/2016,51.111,6,4280
393457,Fences,16/12/2016,22.097,6.8,2206
427989,Poveri ma ricchi,15/12/2016,4.859,6.1,376
342473,Ballerina,14/12/2016,49.81,7.2,1611
330459,Rogue One: A Star Wars Story,14/12/2016,48.428,7.5,13180
388399,Patriots Day,12/12/2016,21.505,7,2179
410117,Lady Macbeth,12/12/2016,17.493,6.6,605
381284,Hidden Figures,10/12/2016,51.752,8,7772
324670,Spectral,09/12/2016,25.758,6.4,1374
429450,Pandora,07/12/2016,27.101,7.5,317
382591,Two Is a Family,07/12/2016,17.932,7.7,2710
382593,Divorce French Style,07/12/2016,8.134,6.2,534
345920,Collateral Beauty,06/12/2016,21.091,7.3,4881
355506,Siren,02/12/2016,24.104,6,207
376866,Jackie,02/12/2016,13.366,6.4,2044
354859,The Promise,02/12/2016,13.078,7,354
371560,The Eyes of My Mother,02/12/2016,7.748,6.3,243
313369,La La Land,29/11/2016,28.356,7.9,14313
376290,Miss Sloane,25/11/2016,18.734,7.5,1461
347026,A United Kingdom,25/11/2016,15.219,6.7,440
335797,Sing,23/11/2016,108.815,7.1,6790
277834,Moana,23/11/2016,28.983,7.6,10471
415132,Ares,23/11/2016,8.979,6.1,253
406785,Inner Workings,23/11/2016,7.712,8,227
425703,How to Grow Up Despite Your Parents,23/11/2016,5.915,6.9,229
376660,The Edge of Seventeen,18/11/2016,21.455,7.2,3544
413658,The Warriors Gate,18/11/2016,19.312,6.7,285
334541,Manchester by the Sea,18/11/2016,15.171,7.5,4877
369885,Allied,17/11/2016,15.88,6.8,3940
370755,Paterson,17/11/2016,9.276,7.1,1505
259316,Fantastic Beasts and Where to Find Them,16/11/2016,201.061,7.4,16722
381288,Split,15/11/2016,67.031,7.3,15017
378108,In This Corner of the World,12/11/2016,40.122,8,446
393519,Raw,11/11/2016,15.536,7.1,2602
382598,Full Speed,11/11/2016,12.521,5.9,517
374052,The Love Witch,11/11/2016,12.053,6.3,357
329865,Arrival,10/11/2016,52.74,7.6,15102
283378,Fallen,10/11/2016,32.425,6.1,1439
293767,Billy Lynn's Long Halftime Walk,10/11/2016,15.663,6,467
360737,Center of My World,10/11/2016,7.018,7.3,202
419499,Che vuoi che sia,09/11/2016,5.746,6.3,256
410314,A Wish for Christmas,05/11/2016,8.954,6.1,229
340666,Nocturnal Animals,04/11/2016,22.81,7.5,6533
404378,A Street Cat Named Bob,04/11/2016,20.588,7.9,1131
332979,Bleed for This,04/11/2016,16.997,6.8,633
339419,Loving,04/11/2016,9.665,6.7,799
402693,100 Meters,04/11/2016,8.374,7.5,229
392142,Max & Leon,01/11/2016,6.326,6.4,677
394684,May God Save Us,28/10/2016,10.344,6.7,346
300667,3 Generations,27/10/2016,11.431,6.4,398
403450,At War for Love,27/10/2016,6.104,7.3,470
408033,Tamara,26/10/2016,6.936,6.4,578
284052,Doctor Strange,25/10/2016,944.908,7.4,19139
375355,Don't Hang Up,22/10/2016,15.005,6.1,405
409502,I'm Not Ashamed,21/10/2016,56.946,7.5,204
376867,Moonlight,21/10/2016,18.379,7.4,6114
291356,In a Valley of Violence,21/10/2016,13.926,6,445
374473,"I, Daniel Blake",21/10/2016,11.284,7.8,1133
390584,King Cobra,21/10/2016,8.826,5.9,427
335796,Ouija: Origin of Evil,20/10/2016,26.7,6.1,2064
331313,Keeping Up with the Joneses,20/10/2016,17.848,6.1,1693
326285,American Pastoral,20/10/2016,10.976,6.1,579
352490,This Beautiful Fantastic,20/10/2016,9.36,7.2,265
408540,Feather,20/10/2016,4.499,6.4,212
376166,From the Land of the Moon,19/10/2016,12.242,6.5,267
418333,Crush in Jaipur,19/10/2016,6.306,6.4,212
369300,The Limehouse Golem,18/10/2016,11.925,6.2,524
420634,Terrifier,15/10/2016,31.454,6.5,545
396263,Gantz:O,14/10/2016,22.64,7.3,542
339405,Christine,14/10/2016,7.515,6.8,296
339927,Kevin Hart: What Now?,14/10/2016,6.255,6.5,218
136799,Trolls,13/10/2016,52.728,6.7,3028
302946,The Accountant,13/10/2016,26.304,7,5062
207932,Inferno,13/10/2016,24.616,6,5503
419639,The Thinning,12/10/2016,12.899,6.9,307
393559,My Life as a Zucchini,12/10/2016,9.355,7.8,1059
332794,The Odyssey,12/10/2016,6.245,6.8,348
381518,Mindhorn,09/10/2016,10.033,6.1,220
324786,Hacksaw Ridge,07/10/2016,192.823,8.2,10984
258230,A Monster Calls,07/10/2016,33.101,7.2,2781
369883,Middle School: The Worst Years of My Life,07/10/2016,11.438,6.9,348
408508,Blue Jay,07/10/2016,7.731,7,367
408439,Hounds of Love,07/10/2016,7.51,6.1,267
345009,Mine,06/10/2016,29.38,6.6,1089
346685,The Girl on the Train,05/10/2016,23.458,6.4,5013
340481,The Unknown Girl,05/10/2016,5.831,6.2,314
402298,Denial,30/09/2016,13.271,6.8,542
340485,American Honey,30/09/2016,10.792,6.8,680
375012,Under the Shadow,30/09/2016,8.328,6.5,523
296524,Deepwater Horizon,28/09/2016,25.479,6.8,3792
283366,Miss Peregrine's Home for Peculiar Children,27/09/2016,57.323,6.8,8730
403605,Headshot,24/09/2016,17.439,6.5,351
375366,The Girl with All the Gifts,23/09/2016,19.581,6.6,1617
317557,Queen of Katwe,23/09/2016,12.35,7.2,357
361777,Smoke & Mirrors,23/09/2016,9.789,6.5,203
332210,Storks,22/09/2016,33.094,6.6,1971
340945,USS Indianapolis: Men of Courage,22/09/2016,16.171,5.9,511
334517,The Siege of Jadotville,19/09/2016,12.471,7.1,705
378064,A Silent Voice: The Movie,17/09/2016,135.599,8.4,2963
410199,ARQ,16/09/2016,14.23,6.1,976
374461,Mr. Church,16/09/2016,9.896,7.3,372
339994,The Good Neighbor,16/09/2016,9.163,6.3,364
413052,Hacker,15/09/2016,41.501,6.3,240
302401,Snowden,15/09/2016,26.737,7.1,3748
384664,Goodbye Berlin,15/09/2016,8.817,6.7,215
413730,Summertime,15/09/2016,7.593,6.3,273
333484,The Magnificent Seven,14/09/2016,47.124,6.4,5079
95610,Bridget Jones's Baby,14/09/2016,17.844,6.4,2590
310307,The Founder,13/09/2016,24.802,7.1,3947
411638,The Fury of a Patient Man,09/09/2016,13.232,6.6,376
339408,The Birth of a Nation,09/09/2016,8.221,6.5,464
363676,Sully,07/09/2016,21.913,7.2,6057
377263,Frantz,07/09/2016,11.837,7.4,577
363579,The Age of Shadows,07/09/2016,8.589,7.3,258
375794,No Manches Frida,02/09/2016,106.662,7.8,646
283552,The Light Between Oceans,02/09/2016,20.343,7.1,1194
294795,The 9th Life of Louis Drax,01/09/2016,11.715,6.4,369
377273,Aquarius,01/09/2016,10.329,7.5,399
393729,Divines,31/08/2016,6.711,7.8,572
413279,Team Thor,28/08/2016,17.462,7.4,415
372058,Your Name.,26/08/2016,153.739,8.5,8767
352492,XOXO,26/08/2016,16.74,6,553
184341,Hands of Stone,26/08/2016,14.181,6.3,296
338189,It's Only the End of the World,26/08/2016,12.211,7.2,1384
381034,I Am Not a Serial Killer,26/08/2016,8.513,6.3,376
325346,The Hollars,25/08/2016,7.059,6.3,231
374617,Imperium,19/08/2016,12.775,6.4,1093
403509,Boy Missing,19/08/2016,12.623,6.4,221
339792,David Brent: Life on the Road,19/08/2016,7.954,6.1,285
313297,Kubo and the Two Strings,18/08/2016,55.304,7.7,3056
308266,War Dogs,17/08/2016,34.114,6.9,3911
389868,Seoul Station,17/08/2016,8.384,6.5,344
351339,Anthropoid,12/08/2016,16.751,7.1,818
338766,Hell or High Water,11/08/2016,18.246,7.3,3737
309886,Blood Father,11/08/2016,13.957,6.2,1274
351454,Neruda,11/08/2016,9.116,6.2,217
294272,Pete's Dragon,10/08/2016,21.87,6.4,1908
390497,Tunnel,10/08/2016,12.951,7.3,446
366924,Batman: Bad Blood,04/08/2016,17.78,7.2,589
407655,A Cinderella Story: If the Shoe Fits,02/08/2016,29.43,7.2,745
348893,Boyka: Undisputed IV,01/08/2016,154.715,7,1012
315011,Shin Godzilla,29/07/2016,18.763,7.1,830
352186,Good Kids,29/07/2016,9.192,6.4,262
340611,Indignation,29/07/2016,6.339,6.4,232
376659,Bad Moms,28/07/2016,16.278,6.5,3620
324668,Jason Bourne,27/07/2016,22.565,6.3,4928
382322,Batman: The Killing Joke,24/07/2016,22.907,6.6,1461
374205,One Piece Film: GOLD,23/07/2016,73.017,7.2,341
356298,Don't Think Twice,22/07/2016,5.167,6.4,327
345911,Lights Out,21/07/2016,39.447,6.3,3300
525686,Mi Prima La Sexóloga,21/07/2016,13.819,7,215
396535,Train to Busan,20/07/2016,91.991,7.8,5696
353728,Closet Monster,15/07/2016,8.606,7.1,226
374475,Toni Erdmann,14/07/2016,9.599,7,787
325789,The Infiltrator,13/07/2016,14.311,6.6,1418
390734,Kingsglaive: Final Fantasy XV,09/07/2016,32.349,6.8,560
334533,Captain Fantastic,08/07/2016,51.581,7.9,5429
271706,Big Fish & Begonia,08/07/2016,28.811,7.4,348
333667,Rock Dog,08/07/2016,16.851,6.1,231
409297,A Dark Song,08/07/2016,10.555,6.2,358
188927,Star Trek Beyond,07/07/2016,37.93,6.8,5736
316023,Mike and Dave Need Wedding Dates,07/07/2016,22.333,6.1,2183
337556,Emerald Green,07/07/2016,10.43,7,780
316727,The Purge: Election Year,29/06/2016,61.639,6.4,4498
337703,The Red Turtle,29/06/2016,11.416,7.5,1005
328387,Nerve,27/06/2016,29.027,7.1,6155
332567,The Shallows,24/06/2016,21.074,6.4,4423
316152,Free State of Jones,24/06/2016,19.247,6.7,1237
360606,Adventures in Babysitting,24/06/2016,18.565,7.3,322
347031,Swiss Army Man,24/06/2016,18.302,6.9,2876
375315,The Salesman,24/06/2016,11.109,7.3,694
278154,Ice Age: Collision Course,23/06/2016,72.854,6.1,3780
328111,The Secret Life of Pets,18/06/2016,22.902,6.2,7181
127380,Finding Dory,16/06/2016,44.455,7,10624
318121,The Fundamentals of Caring,16/06/2016,9.903,7.3,1907
359784,Maudie,16/06/2016,9.461,7.8,338
399106,Piper,16/06/2016,9.086,8.2,1357
302699,Central Intelligence,15/06/2016,40.648,6.4,4901
397517,Be Somebody,10/06/2016,10.614,6.6,242
267192,Genius,10/06/2016,7.885,6.5,568
259693,The Conjuring 2,08/06/2016,117.558,7.3,6839
300669,Don't Breathe,08/06/2016,41.963,7,6165
301365,The Neon Demon,08/06/2016,13.466,6.6,3254
393764,The African Doctor,08/06/2016,6.989,6.8,552
391757,Never Back Down: No Surrender,05/06/2016,48.41,7,371
341012,Popstar: Never Stop Never Stopping,03/06/2016,10.008,6.6,1017
400608,Bo Burnham: Make Happy,03/06/2016,8.667,8.2,285
400547,Hurricane Bianca,03/06/2016,6.243,6.1,249
291805,Now You See Me 2,02/06/2016,43.06,6.8,9419
353571,Tallulah,02/06/2016,6.846,6.8,622
296096,Me Before You,01/06/2016,143.552,7.9,10154
267935,The BFG,01/06/2016,44.314,6.2,2842
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,01/06/2016,40.721,6,2901
290098,The Handmaiden,01/06/2016,32.438,8.3,2690
296360,Love & Friendship,26/05/2016,11.231,6.1,448
241259,Alice Through the Looking Glass,25/05/2016,47.183,6.6,5555
68735,Warcraft,25/05/2016,38.796,6.3,5790
337674,Elle,25/05/2016,10.74,6.7,1537
347123,All the Way,23/05/2016,6.609,6.7,219
374671,After the Storm,21/05/2016,9.081,7.2,243
374458,Graduation,20/05/2016,8.641,6.7,221
311667,Manhattan Night,20/05/2016,7.09,6,322
246655,X-Men: Apocalypse,18/05/2016,77.488,6.5,11327
380225,Like Crazy,17/05/2016,6.844,7.4,796
290250,The Nice Guys,15/05/2016,16.408,7.1,6460
369299,Don't Blame the Kid,13/05/2016,58.051,7.6,523
379291,Justice League vs. Teen Titans,13/05/2016,37.578,7.4,705
303858,Money Monster,12/05/2016,15.616,6.4,2592
293670,The Wailing,12/05/2016,13.762,7.3,1253
153518,The Angry Birds Movie,11/05/2016,42.418,6.2,3025
339397,Café Society,11/05/2016,10.473,6.5,2387
301355,Message from the King,10/05/2016,12.652,6.2,372
245913,Pelé: Birth of a Legend,06/05/2016,18.185,7.4,866
315664,Florence Foster Jenkins,06/05/2016,9.985,6.7,1265
205588,Our Kind of Traitor,05/05/2016,10.171,6,441
360365,Tini: The New Life of Violetta,04/05/2016,19.918,7.3,329
366514,Up for Love,04/05/2016,7.971,6.1,641
393717,The Crew,04/05/2016,7.506,6.2,284
257440,Term Life,29/04/2016,15.013,5.9,234
353069,Mother's Day,28/04/2016,10.917,6,1127
271110,Captain America: Civil War,27/04/2016,125.42,7.4,19876
291351,The Sea of Trees,27/04/2016,7.935,6.3,413
366170,Yu-Gi-Oh!: The Dark Side of Dimensions,23/04/2016,86.298,7.6,279
276624,I Am a Hero,23/04/2016,18.696,7.3,265
333669,Bastille Day,22/04/2016,15.768,6.3,1087
394374,At the End of the Tunnel,21/04/2016,21.043,7.1,306
380111,Flight Crew,21/04/2016,18.428,6.9,203
342521,Keanu,21/04/2016,8.122,6.1,883
384371,Roommates Wanted,20/04/2016,5.55,6.3,322
326423,Barbershop: The Next Cut,15/04/2016,17.886,6.3,378
353326,The Man Who Knew Infinity,08/04/2016,13.222,7.2,1173
382399,High Strung,08/04/2016,12.097,7.1,839
332872,Julieta,08/04/2016,7.334,7,726
278927,The Jungle Book,07/04/2016,46.363,6.9,7127
302156,Criminal,07/04/2016,31.28,6.1,1430
301804,Before I Wake,07/04/2016,23.132,6.4,1494
375572,Italian Race,07/04/2016,6.682,7.6,878
290595,The Huntsman: Winter's War,06/04/2016,31.687,6.3,4234
303991,Demolition,06/04/2016,12.703,6.8,1720
374465,Things to Come,06/04/2016,6.473,6.5,258
347126,God's Not Dead 2,01/04/2016,41.66,6.1,323
370978,"Kiki, Love to Love",01/04/2016,8.94,6.2,314
371645,Hunt for the Wilderpeople,31/03/2016,11.484,7.7,1622
390669,One Kiss,31/03/2016,4.985,6.7,260
295699,Everybody Wants Some!!,30/03/2016,10.373,6.3,920
381356,Five,30/03/2016,5.757,7,966
331583,The Whole Truth,25/03/2016,11.382,6.5,919
209112,Batman v Superman: Dawn of Justice,23/03/2016,86.239,5.9,15866
302688,My Big Fat Greek Wedding 2,23/03/2016,11.367,5.9,853
387893,Ice Age: The Great Egg-Scapade,19/03/2016,32.158,6.4,387
339984,Miracles from Heaven,17/03/2016,53.106,7.4,976
341006,The Belko Experiment,17/03/2016,17.51,6.1,1151
381262,In Her Name,16/03/2016,8.123,6.7,265
324560,Brimstone,12/03/2016,17.693,7.1,869
376570,Hush,12/03/2016,17.386,6.7,3840
369557,Sing Street,11/03/2016,13.847,7.9,1906
356842,The Ones Below,11/03/2016,5.709,5.9,299
333371,10 Cloverfield Lane,10/03/2016,30.962,7,6619
333352,Eye in the Sky,10/03/2016,9.454,7,1289
262504,Allegiant,09/03/2016,35.854,6.1,5772
279641,Whiskey Tango Foxtrot,04/03/2016,9.738,6.3,797
351809,To Steal from a Thief,03/03/2016,12.665,6.2,319
348668,A Conspiracy of Faith,03/03/2016,10.34,7,432
267860,London Has Fallen,02/03/2016,36.639,6.1,3988
333385,Mr. Right,29/02/2016,14.238,6.4,1123
377154,Being 17,27/02/2016,7.333,6.9,307
364433,They Call Me Jeeg,25/02/2016,13.179,7.5,2275
319888,Eddie the Eagle,25/02/2016,12.583,7.2,1811
373889,The Most Beautiful Day,25/02/2016,6.8,7,233
267193,Grimsby,24/02/2016,26.728,5.9,1920
372754,Dou kyu sei – Classmates,20/02/2016,9.781,8.6,230
146198,Triple 9,19/02/2016,19.769,5.9,1792
323677,Race,19/02/2016,12.195,7.2,1348
335778,Risen,18/02/2016,24.997,6.1,677
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",18/02/2016,15.372,6.1,518
377799,One Man and his Cow,17/02/2016,5.867,6.8,278
369781,Amis publics,17/02/2016,5.328,6.3,349
